Offense Code,TDCJ Offense
13990083,ASLT INT/RCK BRT/CIR FAM
13990083,ASLT FAM/HSE MEM IMP BRT/CIRC
13990083,ASLT INT RCK IMP BRTH CIRC PR CO
13990083,ASLT BY OCCLUSION-ENH
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT FAMILY-CHOKING/STRANG
13990083,ASLT I/RECK BRTH CIRC FM MEM PR
13990083,ASLT FAM VIOL OCCLUSION W/PRIOR
13990083,ASLT INT RCK BRTH CIRC FM PREV/I
13990083,ASLT INT RCK BRTH CIRC FAM MEM
13990083,ASLT FAM VIOL W/PRIOR
13990083,ASLT INT/RCK BREATH FAM PREV
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT FAM STRANGULATION
13990083,ASLT INT/RCK/IMP BRTH/CIR PR CO
13990083,ASLT FAM/HSEHLD MEM W/PREV CONV
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT FAMILY-CHOKING/STRANG
13990083,ASLT FAM VIOL IMP BRTH/CIR PRIOR
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT INT/RCK/IMP/BRTH/CIRC/PREV
13990083,ASLT INT/RCK/IMP/BRTH/CIRC/PRE
13990083,ASLT FAM-CHOK/STRANG REPEAT
13990083,ASLT FAM VIOL IMP BRTH CIRC
13990083,ASLT INT/RECK BRTH/CIRC FAM PREV
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT INT/RK BRTH/CIRC FAM MEM PR
13990083,ASLT/FAM/STRAN/PRIOR CONV
13990083,ASLT FAM CHOKING STRANG
13990083,ASLT INT/RECK BREATH/CIR FAM
13990083,ASLT INT/RCK BRTH/CIRC PREV
13990083,ASLT FAMILY CHOKING/STRANG
13990083,ASLT FAM VIOL IMP BRT W/PRIOR
13990083,ASLT INT/RCK/IMP/BRTH/CIRC PRE
13990083,ASLT FAM-2ND OFFENSE/REPEATER
13990083,FELONY ASSAULT
13990083,ASLT INT RCK BRTH CIRC F/M PREV
13990083,ASLT INT/RCK BRTH/CIRC FAM PRE
13990083,ASLT/INT/RCK/IMP BRTH CIRC PREV
13990083,ASLT INT RCK BRTH CIRC FAM MEM
13990083,ASLT FAMILY CHOKING/STRANG
13990083,ASLT INT/REK BRTH/CIRC FAM PRE C
13990083,ASLT BRTH/CIR FAM MEM
13990083,ASLT FAM VIOL IMP BRTH CIRC
13990083,ASLT FAM VIOL IMP BRTH/CIRC ENH
13990083,ASLT INT BREATH/CIR FAM PREV
13990083,ASLT INT RECK BRTH/CIRC FM PREV
13990083,ASLT BY CHOKING
13990083,ASLT INT/RCK BRTH/CIRC FAM MEM
13990083,ASLT FAM VIOL IMP BRTH/CIRC
13990083,ASLT/FAM VIOL-OCCLUSION W/PREV
13990083,ASLT FAM/HSEHLD MEM IMPED BRTH
13990083,ASLT FAM VIOL CHOKING
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT INT/RCK/IMP/BRTH/CIRC/PREV
13990083,ASLT FAMILY STRANGULATION
13990083,ASLT FAM VIOL STRANGUL W/PRIOR
13990083,ASLT FAMILY CHOKING/STRANGU
13990083,ASLT-FAM VIOL-PREV CONV
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT FAM CHOKING/STRANGU
13990083,ASLT FAM VIOL IMP BRTH CIRC
13990083,ASLT INT/RCK/IMP/BRTH/CIRC/PRECO
13990083,ASLT INT/RECK BRTH/CIRC FAM
13990083,ASLT INT/RCK BRTH/CIRC FAM PREV
13990083,ASLT INT/RECK BRTH/FAM PREV
13990083,ASLT I/RCK BRTH CIRC FM PREV IAT
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT FAM VIOL OCCLUSION
13990083,ASLT INT/RCK/IMP/BRTH/CIRC PRE C
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT INT RCK BRTH CIRC FAM MEM
13990083,ASLT FAM VIOL W/PRIOR
13990083,ASLT INT/RECK BREATH/CIRC FAM
13990083,ASLT INT/RCK/IMP/BRTH/CIRC/PREV
13990083,ASLT INT/RK/IMP/BRTH/CIRC/PRECN
13990083,ASLT BY CHOKING
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT INT/RCK BRTH/CIRC FAM PREV
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT FAM STRANGULATION
13990083,ASLT I/RCK BRTH CIRC FM PREV IAT
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT FAM VIOL BY OCCLUSION
13990083,ASLT AGAINST FAMILY MEMBER
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT FAM VIOL IMP BRTH W/PREV
13990083,ASLT INT/RCK BRTH/CIRC FAM PREV
13990083,ASLT INT/RCK/IMP/BRTH/CIRC PRE/C
13990083,ASLT INT/RECK BRTH/CIRC
13990083,ASLT INT RCK IMP BRTH CIRC PRE
13990083,ASLT INT RCK BRTH CIRC FM MEM PR
13990083,ASLT FAM VIOL IMP BRTH/CIRC PREV
13990083,ASLT INT/RCK BRTH/CIRC FAM PREV
13990083,ASLT INT/RCK BRTH/CRC FAM MEM PR
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT FAM VIOL IMP BRTH
13990083,ASLT INT/RCK/IMP/BRTH/CIRC PREV
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT INT/RECK/BRTH/CIRC FAM MEM
13990083,ASLT INT/RCK BRTH/CIRC FAM MEM
13990083,ASLT INT/RCK/IMP/BRTH/CIRC PREV
13990083,ASLT INT/RECK BRTH/CIRC FAM PREV
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT INT RCK BRTH CIRC FAM MEM
13990083,ASLT INT RCK BRTH CIRC FAM MEM
13990083,ASLT FAMILY CHOKING/STRANGU
13990083,ASLT INT/RECK BR/CIRC FAM MEM
13990083,ASLT INT/RCK BRTH/CIRC FAM PREV
13990083,ASLT FAM VIOL BY OCCLUSION W/PRI
13990083,ASLT I/RCK BRTH CIRC FM PREV IAT
13990083,ASLT INT RCK BRTH FAM PREV CONV
13990083,ASLT INT RCK BRTH CIRC F/M PREV
13990083,ASLT INT RCK BRTH CIRC FAM
13990083,ASLT INT/RCK/IMP BRTH CIRC PREV
13990083,ASLT FAM VIOL ENH
13990083,ASLT INT/RECK BRTH/CIRC FAM
13990083,ASLT CAUSES BI FAM/HSE IMP BRTH/
13990083,ASLT FAM VIOL IMP BRTH W/PR CONV
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT FAM VIOL IMP BRTH/CIR PRIOR
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT INT RCK BRTH CIRC FAM MEM
13990083,ASLT FAM/HSE MEM-IMP BRTH/CIRC
13990083,ASLT INT/RCK/IMP/BRTH/CIRC/PRE
13990083,ASLT INT RCK BRTH CIRC FAM MEM
13990083,ASLT INT/RCK BRTH CIRC FM MEM PR
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT INT/RECK BRTH/CIRC PREV
13990083,ASLT INT/RCK BRTH/CIR FAM PREV
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT INT/RCK BRTH/CIRC PREV CONV
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT FAM STRANGULATION
13990083,ASLT FAM VIOL IMP BRTH/CIRC
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT I/RCK BRTH CIRC FAM PREV CO
13990083,ASLT FAM/HOUSE IMP/BRTH ENH
13990083,ASLT INT/RCK BRTH/CIRC FAM W/PRE
13990083,ASLT FAM VIOL W/PRIOR
13990083,ASLT INT RCK BRTH CIRC FAM MEM
13990083,ASLT I/RCK BRTH CIRC FM PREV CON
13990083,ASLT FAM VIOL IMP BRTH W/PREV
13990083,ASLT INT/RCK/IMP BRTH/CIRC PR CO
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT INT/RCK/IMP/BRTH/CIRC/PREV
13990083,ASLT FAM VIOL IMP BRTH CIRC ENH
13990083,ASLT INT/RCK BRTH CIR MEM PRE CO
13990083,ASLT INT/RECK/CIRC FAM MEM
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT INT/RCK BRTH/CIRC FAM MEM
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT FAM VIOL IMP BRTH PRIOR
13990083,ASLT INT/RCK/IMP/BRTH/CIRC PRE C
13990083,ASSLT INT/RCK BRTH/CIRC FAM MEM
13990083,ASLT INT/RECK BRTH/CIR FAM MEM
13990083,ASLT FAM CHOKING/STRANG
13990083,ASLT I/RCK BRTH FAM PREV IAT
13990083,ASLT INT RECK BRTH CIRC FAM MEM
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT FAM VIOL IMP BRTH/CIR PRIOR
13990083,ASLT INT/RCK/IMP/BRTH/CIRC/PREV
13990083,ASLT I/RCK BRTH CIRC FM PREV CON
13990083,ASLT FAM STRANGULATION
13990083,ASLT FAM VIOL W/PRIOR
13990083,ASLT INT/RECK BREATH FAM MEM
13990083,ASLT INT/RECK BRTH/CIRC FAM MEM
13990083,ASLT INT/RCK BRTH/CIRC FAM PREV
13990083,ASLT FAMILY VIOLENCE
13990083,ASLT FAM VIOL IMP BRTH CIRC
13990083,ASLT FAM VIOL IMP BRTH/CIRC
13990083,ASLT INT/RCK/IMP/BRTH/CIRC PREV
13990083,ASLT FAM VIOL IMP BRTH/CIRC ENH
13990083,ASLT INT RECK BRTH CIRC FAM MEM
13990083,ASLT
13990083,ASLT INT RCK BRTH CIRC FAM MEM
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT INT/RECK BRTH/CIRC PREV IAT
13990083,ASLT FAM VIOL IMP BRTH W/PREV
13990083,ASLT FAM VIOL IMP BRTH/CIRC
13990083,ASLT FAM VIOL IMP BRTH CIRC
13990083,ASLT INT/RCK BRE/CIRC FAM PREV
13990083,ASLT FAM VIOL IMP BRTH/CIRC PREV
13990083,ASLT INT RCK IMP BRTH CIRC PREV
13990083,ASLT FAM VIOL IMP BRTH/CIRC
13990083,ASLT FAM VIOL IMP BRTH CIRC
13990083,FAM VIOL ASLT-IMP BRTH PREV CONV
13990083,ASLT FAMILY CHOKING/STRANGU
13990083,ASLT FAM INT/RCK IMP BRTH PREV
16020002,TERRORISTIC THREAT (PUB SERVICE
16020004,TERROR THREAT IMP PUB/GOVT SERV
16020004,TERRORISTIC THREAT-GOV ACT
16020004,TERRORISTIC THREAT/ENH
20000001,ARSON
20020000,ARSON RESULT DEATH
20110000,ARSON
20110000,ARSON
20110000,AGGRAVATED ARSON
20110000,ARSON
20110000,ARSON
20110000,1ST D ARSON W/DEAD WPN
20110000,ARSON
20110000,ARSON
20110000,ARSON
20110000,ARSON
20110000,ARSON W/BODILY INJURY
20110000,ARSON
20990001,ARSON
20990001,ARSON-CRIMINAL SOLICITATION
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON-ENH
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ATT ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON HABIT REPEATER
20990001,ARSON
20990001,ARSON
20990001,ATT ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON BUILD/HABIT
20990001,ATT ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ATT ARSON OF HABIT
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON OF BUILDING
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,CONSPIRACY TO COMMIT ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON OF HABIT
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ATT ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON-ENHANCED
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON (ENH)
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON-VEHICLE
20990001,ATT COMM ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON HABIT
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ATTEMPTED ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON BLDG/HAB/VEH RECK/DAMAGE
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ATT ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON-REPEAT OFF
20990001,ARSON W/RECKLESS DAMAGE
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON OF BUILDING
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ATTEMPTED ARSON
20990001,ATT ARSON
20990001,ARSON
20990001,ARSON OF A VEHICLE
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990001,ARSON
20990002,ARSON
20990002,ARSON
20990003,ARSON
20990003,ARSON
20990003,ARSON OF HABIT
20990003,ARSON
20990003,ARSON-BI
20990003,ARSON
20990003,ARSON
20990003,ARSON
20990003,ARSON-SBI
20990003,ARSON
20990003,ARSON HABIT
20990003,ARSON
20990003,ARSON
20990003,ARSON
20990006,ARSON BLDG/HAB/VEH W/INT INJ DAM
22000001,BURG HABIT
22000001,BURG HABIT
22000001,BURG OF BLDG
22000001,BURG HABIT
22000001,BURG OF HAB
22000001,BURG OF HABIT
22000001,BURG HABIT
22000001,BURG WIT COM SEX ASLT-FORCE
22000001,BURG BUILD
22000001,BURG HABIT WIC THEFT
22000001,BURG HABIT
22000001,BURG OF A HABIT
22000001,BURG HABIT
22000002,BURG HABIT
22000002,BURG BLDG
22000002,BURG BLDG-HABITUAL
22000002,BURG BUILD
22000002,BURG BUILD
22000002,BURG BLDG
22000002,BURG HABITATION
22000002,BURG BUILD
22000003,BURGLARY OF HABITATION  ENHANCE
22000004,BURG HABITAT
22000004,BURG VEH
22000006,BURG VEH
22080000,BURG WIC THEFT
22080000,BURGLARY
22080000,BURGLARY
22080000,BURG
22080000,BURG
22080000,BURG PRIOR CONVICTION
22080000,BURGLARY
22080000,BURGLARY OF A RAILROAD CAR
22080000,BURG HABIT
22080000,BURG
22090000,BURG HABIT
22090000,BURG OF HABITATION (ENHANCED)
22090000,BURG HABIT-ENHANCED
22090000,BURG HABIT WIC THEFT
22090000,BURG HABIT WIC THEFT
22090000,BURG HABIT W/I THEFT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG OF A HABIT
22090000,BURG OF HABIT WIC THEFT
22090000,BURG HABIT
22090000,BURG OF HABITAT
22090000,BURG OF HABITATION
22090000,BURG OF HABITAT
22090000,BURG HABITATION
22090000,BURG OF HABITAT
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG HAIBT
22090000,BURG OF HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABITATION
22090000,BURG OF HABITATION
22090000,BURG HAB WIC MUR/HABITUAL
22090000,BURG HABITATION W/I MURDER
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BUR HAB AG ASLT DEAD WPN
22090000,BURG OF HABIT/FORCE
22090000,BURG OF HABIT
22090000,BURG HABITATION
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG OF HABITATION
22090000,BURG OF HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG HAB
22090000,BURG OF HABIT WIC THEFT
22090000,BURG OF HABIT
22090000,BURG HABITATION
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF A HABITATION
22090000,BURG OF HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG OF HABITAT
22090000,BURG OF A HABIT
22090000,BURG OF A HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG/HABITAT
22090000,BURG HABIT
22090000,BURG OF HABITATION
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG OF HABIT
22090000,BURG OF HABITAT-ENHANCED
22090000,BURG OF HABIT WIC THEFT
22090000,BURG HABIT W/I THEFT
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABITAT
22090000,BURGLARY OF A HABITATION
22090000,BURG OF HABITAT
22090000,BURG OF A HABIT
22090000,BURG HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURGLARY OF A HABITATION
22090000,BURG OF HABIT
22090000,BURGLARY OF HABITATION
22090000,BURGLARY OF HABITATION
22090000,BURGLARY OF HABITATION
22090000,BURG HABIT WIC THEFT ENHANCED
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG OF HABITATION
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG OF HABITATION W/I THEFT
22090000,BURG HAB
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG OF HABIT
22090000,BURG HABITATION
22090000,BURG HABIT CT 3
22090000,BURG OF HABIT
22090000,BURG OF A HABIT
22090000,BURG HABIT
22090000,BURG HAB WIC THEFT
22090000,BURG OF HABITATION
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG HABIT
22090000,BURG HAB
22090000,BURG HABIT-ENHANCED
22090000,BURG HABIT
22090000,BURG OF HABIT WIC THEFT
22090000,BURG OF HABITATION
22090000,BURG OF HABITATION
22090000,BURG OF HABITAT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG BLDG W/I THEFT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG OF HABITATION
22090000,BURG OF HABITATION
22090000,BURG OF HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABITATION & REPE
22090000,BURG HABIT
22090000,BURG OF HABIT HABITUAL
22090000,BURG OF HABITAT
22090000,BURG OF A HABIT W/I COMMI
22090000,BURG HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG OF HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,"BURG HABIT W/I THFT,PRIOR"
22090000,BURG OF HABIT WIC THEFT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG HABITATION
22090000,BURG HABIT(ENHANCED)
22090000,BURG HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG HABITATION
22090000,BURG HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG HABIT
22090000,BURG OF HABITAT
22090000,BURG OF HABITATION
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT W/I TFT CT 8
22090000,BURG OF HABITATION
22090000,BURG HABIT
22090000,BURG OF HABITAT WIC THEFT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG HABIT W/IC THEFT
22090000,BURG OF HABITATION
22090000,BURG OF A HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG OF A HABIT
22090000,BURG OF A HABIT WIC THEFT
22090000,BURG HABIT W/I THEFT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HAB W/I COMMIT THEFT
22090000,BURG OF HABITATION
22090000,BURG OF HAB
22090000,BURG HABIT WIC THEFT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG HABIT ENHANCHED
22090000,BURG OF A HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABITATION
22090000,BURG OF HABIT WIC THEFT
22090000,BURG HABIT WIC THEFT
22090000,BURG HABIT
22090000,BURG HABIT W/I COMM FELONY
22090000,BURG HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT WIC/THEFT
22090000,BURG OF HABIT
22090000,BURG OF HABITAT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABITAT ENHANCE
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG OF A HABITATION
22090000,BURG OF A HABIT
22090000,BURG OF A HABIT
22090000,BURG OF HABIT WIC THEFT
22090000,BURG OF HABITAT
22090000,BURG HABIT WIC THEFT
22090000,BURG OF HABITATION
22090000,BURGLARY HABITATION
22090000,BURG HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG OF A HABIT
22090000,BURG OF HABITAT
22090000,BURG HAB CRIM EPISODE
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT-ENHANCED
22090000,BURG OF HABIT WIC THEFT
22090000,BURGLARY HABITATION
22090000,BURG HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABIT WIT COMT THEFT
22090000,BURG OF HABITATION
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURGLARY OF A HABITATION
22090000,BURG HABIT
22090000,BURG HABIT WIC THEFT
22090000,BURG OF HABIT
22090000,BU-HAB WIC AG/ASLT W/DEAD
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABITATION
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT WIC/ THEFT
22090000,BURG HABITAT-HABITUAL
22090000,BURG HABIT
22090000,BURG OF HABITATION
22090000,BURG OF HABIT
22090000,BURG OF HABITAT
22090000,BURG OF HABITAT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABITATION
22090000,BURG HABIT
22090000,BURG OF HABITATION
22090000,BURG HABIT WIC THEFT
22090000,BURGLARY HABITATION
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG HAB WIC TFT/DEADLY W
22090000,BUG OF HAB
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABITATION
22090000,BURG OF HABITAT
22090000,BURG HABIT W/INT THEFT
22090000,BURG OF HABITAT
22090000,BURG HABIT
22090000,BURG OF HABIT WIC THEFT
22090000,BURGLARY HABITATION
22090000,BURG HABITAT
22090000,BURG OF HABITATION
22090000,BURG HABIT WIC THEFT
22090000,BURG OF HABIT
22090000,BURG OF A HABITATION
22090000,BURG OF A HABIT
22090000,BURG HABIT
22090000,BURG OF A HABIT
22090000,BURG HAB
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABITAT
22090000,BURG HABIT
22090000,BURG OF HABITATION
22090000,BURG OF HABIT
22090000,BURG OF HABITAT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG OF HABITATION
22090000,BURG HABIT
22090000,BURG OF HABITAT
22090000,BURG OF A HABIT
22090000,BURG HABITATION
22090000,BURG HABIT
22090000,BURG HABIT-NO ENHANCEMENT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG OF HABIT
22090000,BURG HABIT W/I THEFT
22090000,BURG HABIT
22090000,BURG OF A HABIT
22090000,BURG OF HABIT
22090000,BURG OF HABITATION
22090000,BURG OF A HABIT
22090000,BURG OF A HABIT
22090000,BURG OF HABITATION
22090000,BURG HABIT WIC AGG ASLT
22090000,BURGLARY OF A HABITATION
22090000,BURG HABIT
22090000,BURG OF HABIT
22090000,BURG OF HABIT WIC THEFT
22090000,BURG HABIT
22090000,BURG HABIT
22090000,BURG HABIT WIC AGG ASLT
22100000,BURG HABIT
22100000,BURG HABITATION
22100000,BURG HABIT
22100000,BURG OF HABITAT
22100000,BURG HABIT WIC SEX ASLT
22100000,BURG HABIT
22100000,BURG HABIT W/I RAPE
22100000,BURG HAB/WI SEX ASLT/DEAD
22100000,BURG HAB WIC SEXUAL ASLT
22100000,BURG HABITATION
22100000,BURG HABIT W/I RAPE
22100000,BURG HABIT WIC SEX ASLT
22100000,BURG OF HABIT
22100000,BURG HABIT W/INT SEX ASLT
22100000,BURG HABIT W/INT SEX ASLT
22100000,BURG HAB WIC SEX ASLT
